exam_1,exam_2,exam_3,attendance_rate,engagement_score,group_work_score,revision_hours,quiz_score,final_pass_score
53.76,33.6,66.6,67.21,3.96,41.52,9.95,34.0,50.06
95.58,95.0,100.0,100.0,9.81,100.0,20.0,100.0,99.9
40.0,35.26,54.1,62.07,2.51,0.0,2.55,24.0,41.42
47.49,30.0,55.3,68.25,2.0,10.1,3.4,21.0,39.88
69.95,73.5,72.14,81.92,7.41,62.86,8.5,66.0,72.75
61.41,43.85,69.53,73.52,3.1,24.65,2.89,14.0,39.04
80.45,57.22,85.17,82.53,7.14,72.08,4.01,45.0,66.82
97.11,83.57,100.0,100.0,8.16,81.68,18.97,100.0,96.5
54.27,50.76,71.79,79.22,6.92,46.92,2.21,13.0,46.55
41.4,30.0,50.0,62.8,2.93,2.64,1.62,0.0,30.53
100.0,89.02,100.0,99.83,10.0,93.77,20.0,100.0,99.9
52.05,35.59,54.15,68.11,2.16,0.65,4.37,32.0,44.28
43.64,30.0,57.33,63.52,3.06,0.0,0.9,0.0,37.83
95.88,89.63,93.08,100.0,8.17,92.43,20.0,76.0,88.13
67.16,34.0,63.31,74.83,3.21,10.26,6.51,44.0,56.34
77.15,65.37,78.98,86.28,5.33,52.44,17.08,63.0,68.98
73.4,71.26,79.5,93.98,9.92,89.74,12.25,100.0,74.75
100.0,85.62,100.0,87.21,10.0,100.0,20.0,92.0,94.47
63.62,42.65,67.4,69.58,2.0,20.73,6.35,14.0,44.11
100.0,91.74,98.82,97.36,8.58,94.69,17.18,100.0,90.93
47.25,30.0,53.44,60.0,2.0,5.53,0.0,8.0,33.44
86.43,95.0,85.4,91.3,10.0,90.78,16.94,93.0,99.9
54.2,30.0,51.43,60.0,3.33,44.96,0.0,6.0,37.71
97.29,91.49,99.16,93.35,6.35,100.0,20.0,100.0,98.31
63.22,67.49,70.99,84.01,4.82,59.35,13.89,58.0,69.33
44.65,36.77,67.25,79.4,4.61,21.8,7.87,11.0,41.05
91.98,83.54,85.12,83.76,8.68,72.87,15.38,63.0,76.06
87.31,82.39,99.81,88.78,9.41,90.2,16.91,85.0,88.14
98.92,93.21,84.19,88.36,9.91,93.23,15.01,78.0,88.66
50.76,30.0,56.06,60.58,2.0,0.0,0.0,14.0,39.72
66.53,30.0,54.46,62.03,5.26,36.43,10.32,28.0,44.01
70.79,52.25,83.36,75.73,8.35,47.64,14.99,42.0,66.5
70.74,64.31,80.88,74.51,6.17,82.5,11.61,56.0,68.03
81.65,83.51,88.55,95.41,7.41,89.64,20.0,83.0,84.83
47.17,35.87,50.0,62.55,2.0,6.55,8.63,0.0,38.04
81.76,76.19,85.27,85.1,5.9,47.92,19.66,70.0,79.08
66.26,49.06,59.32,72.51,2.0,66.24,5.7,47.0,58.83
59.52,34.16,56.34,60.65,2.0,22.41,0.0,11.0,36.9
45.59,37.78,53.45,66.94,4.24,43.87,5.99,41.0,35.44
63.3,70.92,68.65,70.28,5.24,36.67,9.61,59.0,56.64
42.35,35.39,50.0,69.28,3.96,0.0,0.39,8.0,30.95
44.33,56.74,54.43,60.0,3.68,0.0,2.85,13.0,26.77
45.0,43.44,65.52,60.3,4.12,47.48,6.98,0.0,36.45
87.93,77.59,91.67,94.8,5.38,81.36,9.23,56.0,80.02
45.91,30.99,50.0,63.11,2.47,50.87,8.27,27.0,33.21
73.62,57.78,64.91,80.16,4.84,33.34,14.31,26.0,60.99
89.12,94.53,100.0,100.0,8.81,100.0,20.0,100.0,89.69
100.0,90.85,100.0,100.0,10.0,100.0,19.97,81.0,95.47
99.12,87.26,86.99,89.03,6.47,97.2,13.85,88.0,86.16
52.41,31.87,67.94,64.08,4.04,20.85,9.12,20.0,45.81
78.01,88.22,88.81,88.65,9.59,64.94,19.46,87.0,79.66
48.71,55.26,58.09,78.45,6.26,32.53,10.65,53.0,60.97
58.98,45.73,68.17,83.71,4.75,94.58,3.77,17.0,48.94
88.6,78.24,83.4,82.66,6.18,56.01,7.89,89.0,71.89
53.48,38.36,61.86,66.34,5.42,0.0,3.76,19.0,44.68
100.0,95.0,92.08,98.5,9.25,100.0,20.0,100.0,96.86
61.21,64.69,66.82,75.49,4.23,43.29,12.21,63.0,58.25
91.79,88.54,85.18,100.0,9.67,71.53,14.7,69.0,83.06
94.83,93.74,96.79,99.38,10.0,87.58,20.0,100.0,82.57
90.9,89.45,95.1,99.49,9.21,90.95,20.0,70.0,89.11
40.0,30.0,50.0,65.47,2.47,0.0,1.7,0.0,27.91
77.22,69.88,86.87,97.55,8.24,100.0,17.13,64.0,77.83
81.86,87.25,100.0,95.1,8.99,93.18,16.16,73.0,83.25
92.77,86.95,100.0,100.0,9.43,92.49,13.92,68.0,90.9
40.77,30.0,57.9,70.97,2.0,21.02,0.0,15.0,36.19
61.39,34.36,57.33,67.51,3.48,74.63,1.09,14.0,43.69
100.0,90.74,91.35,94.52,8.66,86.72,20.0,96.0,88.7
58.22,36.83,62.67,79.41,2.11,21.85,6.25,26.0,41.5
67.09,44.83,68.16,81.33,3.94,52.55,0.0,53.0,38.83
100.0,95.0,100.0,100.0,9.28,100.0,20.0,100.0,99.9
59.86,74.92,68.63,83.04,5.4,65.94,3.14,35.0,64.51
51.46,48.75,62.54,60.65,3.62,35.65,0.0,40.0,34.38
50.6,31.21,54.2,70.86,2.0,2.28,5.1,13.0,41.58
89.48,71.84,79.72,75.19,7.94,88.88,6.79,68.0,79.53
44.94,42.02,50.0,66.42,3.06,0.0,0.0,0.0,28.17
72.25,46.11,72.38,71.22,6.15,44.48,4.09,44.0,69.11
71.57,78.35,87.14,76.07,8.55,77.29,7.29,88.0,71.62
97.65,83.7,97.8,87.99,9.18,85.78,14.89,100.0,88.87
91.12,95.0,92.09,89.16,8.01,88.71,15.81,97.0,89.06
59.08,38.26,60.98,71.41,3.78,30.28,0.0,5.0,42.35
98.95,95.0,100.0,91.66,9.39,62.14,19.1,94.0,90.14
61.32,67.22,74.18,67.2,3.25,64.55,7.34,38.0,54.26
44.95,30.0,60.87,60.0,2.0,0.0,2.71,8.0,26.72
57.25,51.86,68.34,81.75,7.73,47.72,11.8,47.0,61.2
100.0,95.0,100.0,100.0,8.93,100.0,15.05,100.0,99.9
68.13,65.93,79.42,83.81,5.45,70.51,6.72,47.0,62.47
56.52,59.73,68.71,86.13,5.26,71.37,5.15,58.0,63.05
100.0,82.07,96.1,100.0,10.0,100.0,20.0,100.0,94.5
52.23,30.0,52.8,60.0,2.5,0.0,1.24,0.0,39.37
44.22,30.0,54.34,65.46,3.02,0.0,0.0,0.0,31.48
45.41,34.3,50.0,60.0,5.65,8.3,0.0,0.0,28.25
80.36,81.13,78.8,89.63,8.52,81.02,13.91,71.0,79.61
73.4,73.15,75.55,76.0,7.89,79.56,16.43,38.0,69.28
88.88,95.0,94.82,100.0,10.0,100.0,20.0,100.0,95.19
60.31,62.97,69.2,91.69,7.58,51.12,6.89,57.0,65.24
60.5,52.28,52.59,74.0,3.98,49.41,10.22,21.0,42.04
79.5,68.74,72.75,79.96,5.57,8.05,4.67,24.0,55.98
75.66,61.37,79.16,83.47,7.95,80.74,9.61,50.0,73.98
44.49,30.93,53.93,63.98,2.0,0.0,0.0,0.0,36.71
100.0,93.87,91.83,100.0,7.2,81.79,20.0,100.0,90.49
86.4,90.67,78.63,93.27,6.69,100.0,11.07,70.0,71.63
74.79,75.28,76.56,80.77,7.94,60.59,12.26,100.0,85.43
80.72,85.24,88.86,89.82,9.07,72.57,11.65,59.0,74.22
100.0,69.86,97.01,87.36,8.32,58.86,17.0,91.0,84.57
70.0,59.74,76.14,70.03,7.03,52.53,3.99,50.0,56.34
46.16,42.83,58.59,60.0,4.6,37.46,2.89,1.0,38.3
77.75,78.76,90.65,88.02,8.65,69.95,15.41,72.0,77.64
89.44,61.59,78.62,78.52,7.36,24.4,12.57,100.0,80.22
40.66,30.33,57.22,66.0,4.38,46.09,5.75,6.0,41.93
100.0,94.47,99.63,96.94,10.0,94.22,11.87,100.0,87.8
58.07,79.77,90.03,78.77,6.66,56.98,13.27,62.0,63.74
99.95,79.24,94.38,80.52,9.8,82.13,13.58,83.0,80.98
100.0,91.88,95.38,97.9,9.06,83.9,20.0,94.0,91.79
71.44,77.03,70.93,69.88,6.42,76.46,10.31,36.0,67.34
77.29,69.46,80.13,89.94,7.72,78.79,16.77,46.0,75.32
100.0,85.19,83.84,96.11,8.43,96.21,16.45,77.0,95.42
55.52,40.4,57.31,65.59,3.58,63.61,7.92,29.0,43.97
64.96,53.59,75.35,89.68,7.07,38.48,11.05,61.0,59.45
61.01,70.63,80.62,82.32,4.89,81.18,6.47,50.0,63.35
45.46,30.0,57.16,65.11,2.82,0.0,0.0,35.0,28.12
99.99,94.77,100.0,100.0,10.0,100.0,17.89,87.0,96.55
40.0,33.47,50.0,60.0,2.0,45.17,0.41,7.0,29.37
40.0,45.15,50.0,60.0,3.48,0.0,3.24,0.0,43.5
95.87,84.72,96.37,100.0,9.86,100.0,20.0,100.0,94.89
89.33,90.11,94.96,84.76,10.0,54.44,18.81,90.0,99.85
47.53,39.27,55.63,72.24,2.0,45.39,0.0,1.0,37.8
97.14,75.29,87.17,91.9,8.19,68.12,18.64,78.0,88.85
100.0,95.0,100.0,98.79,10.0,85.19,20.0,93.0,99.35
63.99,74.43,83.69,91.97,5.64,37.93,12.59,63.0,61.97
100.0,89.03,100.0,93.39,10.0,100.0,14.68,100.0,99.9
40.45,31.88,54.2,69.22,2.86,0.0,1.63,7.0,36.8
79.14,85.95,93.36,97.37,5.58,80.18,14.05,92.0,83.91
100.0,95.0,100.0,100.0,10.0,100.0,15.44,100.0,89.89
100.0,94.57,84.23,94.99,7.43,94.9,20.0,84.0,82.47
64.72,57.82,64.09,76.66,6.18,40.93,6.62,46.0,55.87
50.68,58.01,67.13,72.71,5.12,28.08,9.3,48.0,59.43
82.21,68.38,85.76,93.97,5.99,78.55,10.48,67.0,74.61
83.29,87.64,92.61,97.03,7.22,94.23,20.0,95.0,91.59
92.48,76.41,90.19,87.49,8.06,83.69,14.99,57.0,87.83
100.0,83.33,85.78,95.65,10.0,96.77,17.67,79.0,94.15
41.26,30.0,55.11,61.57,4.67,0.0,4.39,5.0,38.22
61.47,57.94,70.25,73.91,5.7,41.23,7.64,35.0,59.35
43.09,38.4,52.72,71.73,3.36,2.15,12.94,24.0,45.33
59.63,41.31,71.88,77.9,5.48,0.0,10.72,30.0,54.95
91.85,84.88,91.57,100.0,8.89,100.0,17.43,100.0,94.85
62.92,71.31,76.01,83.35,5.39,60.06,11.24,54.0,68.47
100.0,95.0,100.0,95.04,10.0,99.59,20.0,100.0,99.9
72.45,75.08,74.23,87.66,5.83,69.2,7.94,52.0,66.41
72.81,74.92,64.32,68.49,8.29,37.59,15.16,51.0,56.26
74.92,69.8,70.47,82.96,4.43,81.97,9.41,44.0,58.89
55.1,40.61,60.26,63.65,2.41,45.43,3.37,5.0,45.37
59.99,61.7,72.2,73.62,7.83,24.15,10.27,61.0,64.84
87.93,95.0,99.89,97.22,9.59,87.35,16.7,100.0,92.71
68.84,87.4,73.61,81.55,6.23,68.63,11.79,69.0,74.62
51.43,42.9,50.0,65.58,4.07,19.23,1.05,31.0,45.56
40.0,39.62,55.01,68.09,4.34,8.02,0.0,12.0,38.55
55.29,54.99,63.87,70.85,5.26,38.54,5.36,23.0,56.63
87.31,64.85,80.49,80.72,6.68,15.89,8.02,43.0,74.32
86.71,95.0,95.51,91.63,10.0,81.56,14.37,74.0,92.28
40.0,37.86,50.0,60.0,2.59,0.0,0.63,8.0,31.29
75.02,55.91,52.18,75.97,6.41,50.86,0.0,38.0,59.49
73.58,64.24,75.84,86.38,10.0,13.42,3.19,62.0,61.85
40.0,30.0,50.77,60.0,2.73,3.62,0.16,9.0,24.77
55.91,43.83,54.85,70.59,2.0,4.95,1.84,33.0,35.39
52.04,44.27,56.31,60.0,5.05,32.43,4.81,14.0,41.36
46.0,33.46,50.0,68.06,2.92,30.34,5.23,21.0,33.36
76.57,59.3,67.98,78.34,7.18,92.6,4.61,51.0,65.2
60.93,62.96,73.59,71.53,5.95,19.3,6.34,17.0,55.96
47.68,33.77,61.14,65.42,3.16,8.58,3.39,22.0,48.24
80.74,77.36,82.45,87.22,7.01,70.23,14.98,91.0,78.85
92.72,95.0,90.75,100.0,6.68,100.0,20.0,97.0,98.6
100.0,95.0,94.2,100.0,9.85,100.0,18.54,87.0,96.68
42.55,30.0,50.27,60.0,2.81,2.11,0.16,6.0,34.02
91.72,69.63,89.69,94.18,8.1,100.0,14.2,89.0,94.15
73.31,61.87,70.01,86.92,4.7,34.04,5.11,50.0,63.68
71.27,76.4,86.77,82.08,7.1,80.37,11.59,77.0,72.04
62.84,46.38,62.59,73.4,3.21,66.78,0.0,18.0,39.91
76.72,69.89,85.37,78.45,4.9,52.23,11.94,76.0,64.39
76.45,79.26,79.71,80.37,7.3,25.82,16.45,26.0,59.24
50.92,48.21,62.62,77.07,4.75,26.86,3.54,0.0,40.42
40.0,33.19,60.43,71.42,3.51,42.55,9.36,0.0,40.88
61.5,57.49,61.16,70.72,3.95,39.68,8.13,37.0,52.99
64.04,63.6,78.3,87.16,8.42,33.02,17.36,38.0,64.26
84.24,69.89,81.14,96.3,6.54,100.0,16.78,67.0,69.63
74.65,93.8,99.81,92.68,8.64,100.0,19.67,82.0,96.29
47.03,44.88,65.89,63.27,5.3,47.75,6.07,39.0,45.7
71.35,68.33,87.97,89.25,8.26,85.43,6.91,82.0,77.69
100.0,85.76,97.89,100.0,8.35,82.46,11.59,100.0,85.52
100.0,91.31,100.0,100.0,10.0,100.0,19.13,79.0,86.84
64.42,71.72,69.19,76.7,5.6,34.44,7.3,50.0,58.16
69.29,69.01,75.95,85.16,5.33,16.43,5.96,34.0,61.44
81.55,82.09,76.91,85.15,8.1,42.02,7.17,56.0,62.32
40.0,38.5,50.02,60.0,4.23,13.86,3.99,0.0,32.76
54.81,60.47,75.01,66.94,5.39,33.1,4.55,34.0,52.31
88.61,73.11,100.0,91.62,10.0,100.0,12.76,73.0,82.88
86.63,79.81,94.36,92.9,7.65,100.0,15.92,72.0,78.02
53.83,71.42,74.41,73.41,7.43,51.32,11.47,27.0,59.58
78.52,65.47,76.63,95.88,6.84,87.4,15.01,75.0,72.86
49.75,50.19,57.39,67.58,3.48,0.0,0.24,12.0,31.27
92.2,83.51,90.25,86.82,8.03,100.0,15.57,97.0,94.33
69.91,39.33,81.7,64.98,6.03,57.98,15.2,63.0,69.24
67.8,59.42,67.92,76.44,3.95,12.11,11.5,58.0,56.24
58.94,61.8,74.83,79.42,4.61,19.32,9.9,15.0,50.53
69.75,60.28,65.78,90.05,5.8,44.0,10.82,51.0,62.28
55.04,59.02,73.32,70.72,2.87,26.1,6.33,11.0,51.89
83.56,68.74,84.64,100.0,7.55,78.79,20.0,100.0,92.59
68.96,40.13,71.23,64.73,2.0,19.82,10.51,41.0,43.98
85.28,95.0,94.81,97.94,8.21,100.0,20.0,93.0,97.65
100.0,95.0,100.0,93.91,9.98,75.31,20.0,95.0,97.13
41.46,47.0,50.0,68.7,4.17,0.0,1.08,22.0,37.14
66.48,69.52,82.79,73.45,5.74,34.29,4.85,48.0,55.01
54.32,34.16,65.43,70.7,3.61,8.01,0.46,0.0,36.32
50.46,54.61,64.05,66.67,6.5,21.03,5.4,42.0,50.71
94.12,95.0,100.0,100.0,10.0,100.0,18.11,100.0,95.46
55.58,38.88,73.76,72.22,6.07,22.99,4.63,35.0,49.14
78.13,72.7,77.57,88.75,7.47,63.78,10.8,77.0,79.92
78.83,75.72,80.98,79.01,7.24,49.11,19.57,65.0,78.01
54.51,30.0,50.0,60.0,2.97,0.0,7.59,7.0,41.19
59.85,41.38,50.0,60.0,4.77,23.55,7.03,13.0,35.5
40.0,30.0,50.0,65.1,4.6,13.61,0.0,0.0,29.95
50.0,39.84,60.61,68.01,6.28,29.81,5.91,0.0,39.99
46.18,34.36,53.35,66.51,4.2,0.0,2.65,0.0,37.36
88.61,86.88,77.08,80.74,8.02,61.04,14.77,64.0,79.46
95.26,86.24,96.94,100.0,8.27,100.0,18.21,93.0,96.66
72.23,55.08,71.38,79.3,7.4,56.17,10.23,55.0,72.57
40.0,32.18,55.17,60.0,3.58,0.0,3.56,2.0,34.09
49.62,41.47,57.84,65.21,2.0,32.88,5.6,23.0,41.36
48.9,71.72,55.41,71.04,2.22,49.28,10.26,28.0,49.53
41.7,36.31,53.13,65.65,2.0,0.0,3.77,4.0,24.42
82.4,88.11,97.99,100.0,7.99,86.63,20.0,76.0,82.32
90.44,84.85,87.51,97.71,6.6,84.06,19.57,89.0,79.62
40.0,30.0,50.0,63.8,2.55,0.0,0.0,0.0,26.38
91.07,88.11,85.9,100.0,10.0,88.62,10.77,67.0,81.96
95.11,94.38,100.0,100.0,9.73,89.22,20.0,84.0,99.9
100.0,94.39,97.41,98.72,7.61,99.9,20.0,91.0,95.47
100.0,95.0,95.67,100.0,10.0,100.0,17.78,100.0,98.07
57.09,37.84,54.4,74.01,2.0,14.78,2.77,12.0,34.75
81.8,81.43,98.75,94.78,8.55,82.26,18.36,100.0,89.29
54.43,58.67,71.16,71.04,6.11,38.14,5.04,46.0,44.22
51.82,38.57,68.97,78.04,5.6,26.11,0.0,26.0,48.34
82.15,70.99,89.7,84.14,6.76,53.49,13.1,50.0,70.44
42.4,55.5,59.61,74.11,4.96,6.54,2.9,24.0,37.94
73.7,88.05,85.81,94.92,5.89,71.04,14.95,54.0,75.15
40.94,30.0,58.93,60.0,2.76,0.0,0.0,0.0,33.89
64.16,55.75,78.79,73.25,4.59,17.9,10.02,45.0,61.75
100.0,95.0,94.74,100.0,8.09,74.33,18.15,97.0,99.9
71.65,49.07,77.27,78.21,4.49,23.19,5.65,57.0,57.44
76.26,72.9,80.73,70.44,7.1,46.79,9.69,56.0,62.4
84.23,77.31,91.25,85.49,5.58,92.63,8.52,49.0,74.52
100.0,95.0,100.0,100.0,9.59,100.0,18.95,94.0,99.9
44.79,30.0,50.0,67.66,3.54,22.46,0.44,10.0,36.47
69.66,82.82,84.01,90.83,7.39,64.09,15.52,83.0,80.02
73.88,61.2,74.41,78.08,2.82,0.0,9.24,22.0,57.55
58.63,68.37,79.64,80.79,6.2,45.55,9.46,51.0,61.71
90.85,89.49,85.49,100.0,10.0,100.0,20.0,100.0,94.51
40.0,30.0,50.0,68.55,2.0,0.0,0.96,0.0,30.89
47.5,34.6,56.19,66.38,4.06,3.99,3.82,0.0,22.69
40.0,30.38,55.03,60.0,3.1,0.0,5.97,4.0,30.36
54.97,53.49,54.55,72.72,4.53,39.24,0.0,53.0,42.67
100.0,91.25,100.0,100.0,10.0,100.0,18.62,100.0,90.87
73.9,49.47,71.1,78.0,5.75,13.59,6.17,55.0,51.02
40.0,32.8,50.0,64.8,2.48,0.0,7.7,0.0,33.95
54.72,44.57,60.71,73.48,4.35,41.24,7.78,9.0,48.45
40.0,36.11,50.0,68.52,3.27,0.0,1.03,0.0,26.06
40.0,30.06,50.0,64.2,3.86,13.11,4.31,0.0,27.7
73.07,78.98,72.54,84.01,6.22,61.89,13.54,71.0,74.73
40.0,30.0,50.0,68.43,2.0,10.42,1.68,7.0,36.43
100.0,95.0,100.0,100.0,9.44,97.29,18.36,100.0,99.68
69.03,54.97,65.32,77.88,4.87,32.41,4.45,66.0,62.97
75.85,55.48,77.03,73.42,7.94,45.92,14.0,23.0,61.74
64.02,47.64,63.91,76.38,2.84,34.1,4.04,23.0,51.11
95.94,80.86,96.4,100.0,9.56,97.0,19.65,100.0,93.06
97.47,95.0,78.73,77.72,10.0,81.81,20.0,90.0,92.23
66.51,67.85,86.81,69.89,6.37,43.64,4.94,63.0,58.71
79.1,69.1,76.8,94.77,10.0,100.0,18.84,42.0,84.56
62.61,57.32,68.97,77.6,6.9,46.68,9.01,21.0,64.64
84.48,78.59,82.95,93.79,7.45,100.0,11.39,88.0,82.71
56.05,48.78,65.23,70.76,5.96,12.95,0.7,28.0,54.82
76.63,61.31,65.87,67.19,4.82,45.03,9.77,58.0,63.86
76.84,62.08,78.78,70.06,3.42,41.46,6.89,32.0,56.92
59.0,54.36,56.99,81.13,3.69,42.58,9.82,62.0,54.48
52.0,46.9,52.25,64.89,5.46,0.0,4.03,18.0,51.12
88.74,66.95,96.29,85.76,7.02,33.89,10.29,49.0,71.17
86.57,95.0,100.0,84.22,10.0,86.77,14.41,100.0,91.79
100.0,95.0,92.47,89.17,8.55,100.0,20.0,100.0,99.9
47.05,34.03,50.0,66.66,3.25,0.0,0.02,0.0,33.8
95.37,85.92,98.59,98.44,10.0,97.46,20.0,100.0,94.82
52.58,60.59,57.72,80.22,3.84,36.72,5.37,51.0,57.4
84.88,76.16,83.97,86.29,4.83,60.47,16.91,73.0,69.15
45.1,34.48,54.45,60.0,2.22,38.5,1.37,0.0,32.95
67.29,53.54,85.79,80.99,7.15,40.49,1.55,59.0,61.46
93.56,61.99,80.93,82.21,7.11,22.82,15.4,54.0,71.03
40.0,33.42,50.0,60.0,2.12,0.0,0.0,5.0,33.79
78.12,88.14,83.8,86.11,8.69,60.7,17.85,96.0,81.13
99.33,95.0,100.0,99.19,9.26,100.0,20.0,83.0,95.15
71.82,62.47,76.48,73.91,3.56,46.64,4.87,14.0,65.84
100.0,94.49,100.0,94.41,10.0,100.0,19.37,100.0,99.9
68.37,53.78,71.4,87.41,4.04,79.05,8.18,43.0,64.73
86.66,89.6,84.52,98.04,7.33,88.8,18.31,70.0,84.28
50.71,36.41,56.52,60.95,2.72,16.89,1.84,0.0,41.64
100.0,95.0,100.0,99.6,8.41,91.1,20.0,93.0,88.28
100.0,95.0,98.15,100.0,8.82,100.0,20.0,100.0,99.9
64.94,52.5,71.29,78.07,7.25,30.22,10.46,1.0,52.09
45.94,30.0,51.35,60.0,4.29,0.0,3.59,10.0,31.41
71.49,70.84,75.07,75.99,8.75,66.29,15.56,53.0,67.74
40.0,30.83,50.0,60.0,3.09,19.68,0.28,22.0,33.35
91.71,74.87,73.58,98.76,9.27,68.94,16.64,76.0,87.11
92.34,84.53,84.78,84.74,10.0,67.39,18.2,82.0,80.61
40.0,41.25,61.8,66.61,4.19,13.91,1.98,4.0,44.52
100.0,83.84,89.23,100.0,10.0,100.0,20.0,100.0,90.39
88.65,95.0,93.9,99.98,10.0,58.09,12.56,100.0,88.6
91.33,69.66,100.0,97.18,8.84,98.79,20.0,81.0,86.35
72.29,79.54,80.1,72.19,6.24,23.78,7.3,57.0,65.87
48.21,30.0,50.0,60.0,2.27,26.18,0.0,8.0,29.09
99.65,89.62,90.39,95.5,9.32,100.0,17.8,100.0,91.48
60.4,54.12,65.39,65.62,4.57,62.37,8.31,28.0,46.66
43.71,33.0,57.15,60.0,3.85,0.0,1.21,0.0,33.48
97.41,95.0,89.74,92.81,8.63,96.62,20.0,100.0,88.15
100.0,93.96,92.7,98.03,10.0,100.0,17.99,97.0,94.6
78.94,71.5,71.32,76.28,3.99,76.23,15.55,35.0,60.76
85.04,95.0,94.15,100.0,7.11,100.0,20.0,93.0,86.58
78.21,57.69,76.8,86.77,8.05,45.56,11.63,33.0,61.38
48.65,57.15,74.93,71.7,6.48,27.48,3.6,32.0,47.4
61.82,48.15,53.59,60.0,3.03,0.79,13.29,0.0,45.42
95.41,90.75,99.12,87.71,10.0,100.0,20.0,100.0,93.48
40.17,45.86,57.4,66.93,2.77,27.92,3.66,0.0,43.36
94.86,82.78,89.54,89.24,8.23,79.5,11.71,100.0,83.16
57.52,44.42,52.95,68.99,3.28,35.72,7.2,14.0,42.76
50.38,47.09,60.82,73.69,5.01,27.08,3.73,17.0,41.85
88.8,73.7,94.37,100.0,9.16,90.33,20.0,97.0,90.36
58.39,47.28,70.25,62.67,5.23,17.79,7.41,39.0,51.19
50.4,56.22,68.41,66.64,6.94,17.03,0.61,32.0,48.37
92.36,94.83,90.69,99.49,10.0,100.0,15.75,76.0,93.65
100.0,84.98,97.68,93.16,10.0,100.0,17.26,100.0,95.29
80.45,88.88,86.5,82.67,7.5,72.28,20.0,78.0,85.05
55.39,41.02,72.0,76.07,3.62,4.68,1.77,19.0,49.42
66.94,38.04,65.27,64.52,2.0,46.07,0.0,36.0,43.4
71.09,82.04,70.33,73.58,8.5,55.18,9.99,42.0,73.46
79.6,63.67,77.56,78.89,5.78,19.8,11.95,47.0,65.47
57.86,40.46,50.5,68.73,2.0,0.0,6.83,15.0,26.21
80.97,77.65,93.44,88.84,8.45,91.91,20.0,53.0,82.84
80.89,66.06,79.83,73.23,6.82,38.05,6.06,58.0,72.7
47.71,30.0,51.2,60.0,3.91,1.02,1.42,0.0,35.17
51.07,30.0,52.84,62.99,3.01,0.0,4.49,29.0,37.79
65.69,51.83,62.84,76.28,5.52,19.09,5.03,5.0,44.77
70.05,63.53,72.59,83.54,7.08,24.98,9.98,25.0,67.93
95.8,95.0,89.3,95.33,10.0,75.37,20.0,100.0,95.33
84.31,69.2,79.99,81.1,5.22,45.54,13.2,80.0,67.51
55.46,55.23,52.62,77.48,3.71,29.62,4.85,0.0,43.35
83.92,71.05,70.05,89.95,4.8,68.27,17.05,41.0,65.4
60.81,56.62,81.59,72.15,7.6,75.19,5.22,20.0,45.51
73.61,61.4,84.17,72.07,8.17,52.66,15.79,70.0,72.91
87.05,74.69,88.14,87.7,7.19,96.51,13.63,80.0,81.64
100.0,95.0,97.77,92.04,10.0,100.0,20.0,94.0,95.35
76.72,61.13,78.83,74.39,4.46,71.27,7.54,75.0,65.18
96.91,95.0,93.03,94.21,7.76,100.0,20.0,88.0,93.73
96.79,82.69,93.55,94.96,10.0,93.28,17.35,63.0,84.32
41.48,42.76,53.37,67.68,2.04,22.8,5.75,58.0,39.11
100.0,95.0,100.0,95.61,9.74,81.58,16.96,100.0,89.57
73.19,62.86,77.4,78.22,7.47,11.27,11.94,62.0,64.69
53.11,43.08,62.82,63.89,2.73,16.51,2.29,16.0,41.55
91.73,81.74,99.4,97.01,8.52,80.81,16.13,100.0,79.62
100.0,95.0,100.0,88.61,10.0,91.5,17.81,76.0,95.34
71.43,75.31,76.66,83.05,6.09,31.99,3.8,48.0,60.96
50.78,53.08,70.02,66.56,5.44,33.82,6.82,34.0,48.35
70.32,62.72,65.51,75.28,8.9,38.25,11.31,48.0,71.41
85.05,76.41,96.52,91.55,5.73,100.0,11.42,46.0,81.58
100.0,95.0,88.82,99.91,8.85,85.54,15.78,100.0,96.04
83.43,89.93,88.09,91.15,8.37,79.28,11.68,83.0,78.17
60.35,58.9,74.01,74.0,7.82,50.76,6.33,54.0,67.09
92.93,91.3,91.57,100.0,10.0,94.12,20.0,82.0,87.73
58.45,63.14,62.6,72.3,6.49,34.38,4.69,56.0,55.32
100.0,95.0,94.35,100.0,7.58,100.0,20.0,96.0,96.61
68.71,44.21,67.34,79.7,4.51,53.9,4.72,34.0,42.32
93.33,67.28,81.55,95.69,9.66,60.27,12.65,67.0,80.05
78.84,58.06,72.92,72.33,4.35,32.67,12.72,23.0,54.08
64.64,43.93,68.76,86.71,2.0,31.84,5.34,77.0,54.11
58.45,51.61,63.65,73.77,3.47,35.33,4.58,50.0,45.65
97.04,95.0,98.27,100.0,10.0,69.68,20.0,90.0,99.9
45.38,30.0,59.6,70.85,3.26,12.71,2.26,0.0,32.98
40.0,41.84,63.44,69.43,2.0,24.33,4.02,25.0,40.44
99.89,90.46,100.0,93.47,8.96,85.49,20.0,100.0,99.9
87.15,95.0,98.43,100.0,7.6,94.82,13.38,95.0,95.0
40.0,30.0,52.58,62.11,2.0,5.31,5.04,0.0,31.9
69.97,57.81,64.15,60.99,2.7,0.0,4.56,0.0,39.84
40.0,30.0,50.0,60.0,2.15,4.13,5.74,9.0,29.12
45.73,40.71,59.01,60.0,2.0,0.0,2.66,0.0,36.03
